time,PM2.5
27/03/2021 09:27:27,5.612
27/03/2021 09:27:30,5.672
27/03/2021 09:27:31,5.731
27/03/2021 09:27:33,5.791
27/03/2021 09:27:37,5.851
27/03/2021 09:27:42,5.91
27/03/2021 09:27:48,5.97
27/03/2021 09:27:49,6.03
27/03/2021 09:27:55,6.09
27/03/2021 09:27:56,6.149
27/03/2021 09:28:01,6.209
27/03/2021 09:28:09,6.269
27/03/2021 09:28:10,6.328
27/03/2021 09:28:13,6.388
27/03/2021 09:28:16,6.448
27/03/2021 09:28:19,6.507
27/03/2021 09:28:25,6.567
27/03/2021 09:28:26,6.627
27/03/2021 09:28:29,6.687
27/03/2021 09:28:33,6.746
27/03/2021 09:28:39,6.806
27/03/2021 09:28:41,6.866
27/03/2021 09:28:43,6.925
27/03/2021 09:28:49,6.985
27/03/2021 09:28:56,7.045
27/03/2021 09:28:59,7.104
27/03/2021 09:29:05,7.164
27/03/2021 09:29:08,7.224
27/03/2021 09:29:14,7.284
27/03/2021 09:29:15,7.343
27/03/2021 09:29:21,7.403
27/03/2021 09:29:25,7.463
27/03/2021 09:29:28,7.522
27/03/2021 09:29:33,7.582
27/03/2021 09:29:41,7.642
27/03/2021 09:29:47,7.701
27/03/2021 09:29:50,7.761
27/03/2021 09:29:56,7.821
27/03/2021 09:29:59,7.881
27/03/2021 09:30:04,7.94
27/03/2021 09:30:05,8.0
27/03/2021 09:30:12,8.06
27/03/2021 09:30:15,8.119
27/03/2021 09:30:20,8.179
27/03/2021 09:30:25,8.239
27/03/2021 09:30:31,8.299
27/03/2021 09:30:34,8.358
27/03/2021 09:30:38,8.418
27/03/2021 09:30:41,8.478
27/03/2021 09:30:49,8.537
27/03/2021 09:30:51,8.597
27/03/2021 09:30:59,8.657
27/03/2021 09:31:01,8.716
27/03/2021 09:31:10,8.776
27/03/2021 09:31:18,8.836
27/03/2021 09:31:21,8.896
27/03/2021 09:31:26,8.955
27/03/2021 09:31:29,9.015
27/03/2021 09:31:32,9.075
27/03/2021 09:31:39,9.134
27/03/2021 09:31:45,9.194
27/03/2021 09:31:52,9.254
27/03/2021 09:32:00,9.313
27/03/2021 09:32:05,9.373
27/03/2021 09:32:07,9.433
27/03/2021 09:32:10,9.493
27/03/2021 09:32:13,9.552
27/03/2021 09:32:14,9.612
27/03/2021 09:32:16,9.672
27/03/2021 09:32:22,9.731
27/03/2021 09:32:23,9.791
27/03/2021 09:32:25,9.851
27/03/2021 09:32:27,9.91
27/03/2021 09:32:30,9.97
27/03/2021 09:32:35,10.03
27/03/2021 09:32:40,10.09
27/03/2021 09:32:47,10.149
27/03/2021 09:32:52,10.209
27/03/2021 09:32:58,10.269
27/03/2021 09:33:00,10.328
27/03/2021 09:33:06,10.388
27/03/2021 09:33:13,10.448
27/03/2021 09:33:16,10.507
27/03/2021 09:33:40,10.567
27/03/2021 09:33:41,10.627
27/03/2021 09:33:43,10.687
27/03/2021 09:33:45,10.746
27/03/2021 09:33:47,10.806
27/03/2021 09:33:48,10.866
27/03/2021 09:33:56,10.925
27/03/2021 09:34:05,10.985
27/03/2021 09:34:06,11.045
27/03/2021 09:34:11,11.104
27/03/2021 09:34:12,11.164
27/03/2021 09:34:17,11.224
27/03/2021 09:34:21,11.284
27/03/2021 09:34:25,11.343
27/03/2021 09:34:26,11.403
27/03/2021 09:34:33,11.463
27/03/2021 09:34:34,11.522
27/03/2021 09:34:39,11.582
27/03/2021 09:34:46,11.642
27/03/2021 09:34:48,11.701
27/03/2021 09:34:53,11.761
27/03/2021 09:34:59,11.821
27/03/2021 09:35:02,11.881
27/03/2021 09:35:05,11.94
27/03/2021 09:35:10,12.0
27/03/2021 09:35:13,11.94
27/03/2021 09:35:20,11.88
27/03/2021 09:35:28,11.82
27/03/2021 09:35:29,11.76
27/03/2021 09:35:30,11.7
27/03/2021 09:35:35,11.64
27/03/2021 09:35:42,11.58
27/03/2021 09:35:49,11.52
27/03/2021 09:35:56,11.46
27/03/2021 09:35:59,11.4
27/03/2021 09:36:01,11.34
27/03/2021 09:36:02,11.28
27/03/2021 09:36:03,11.22
27/03/2021 09:36:05,11.16
27/03/2021 09:36:08,11.1
27/03/2021 09:36:09,11.04
27/03/2021 09:36:11,10.98
27/03/2021 09:36:13,10.92
27/03/2021 09:36:14,10.86
27/03/2021 09:36:16,10.8
27/03/2021 09:36:18,10.74
27/03/2021 09:36:21,10.68
27/03/2021 09:36:22,10.62
27/03/2021 09:36:25,10.56
27/03/2021 09:36:32,10.5
27/03/2021 09:36:39,10.44
27/03/2021 09:36:44,10.38
27/03/2021 09:36:49,10.32
27/03/2021 09:36:51,10.26
27/03/2021 09:36:52,10.2
27/03/2021 09:46:48,10.14
27/03/2021 09:46:54,10.08
27/03/2021 09:46:58,10.02
27/03/2021 09:47:01,9.96
27/03/2021 09:47:03,9.9
27/03/2021 09:47:04,9.84
27/03/2021 09:47:05,9.78
27/03/2021 09:47:08,9.72
27/03/2021 09:47:09,9.66
27/03/2021 09:47:11,9.6
27/03/2021 09:47:12,9.54
27/03/2021 09:47:15,9.48
27/03/2021 09:47:18,9.42
27/03/2021 09:47:20,9.36
27/03/2021 09:47:21,9.3
27/03/2021 09:47:24,9.24
27/03/2021 09:47:28,9.18
27/03/2021 09:47:34,9.12
27/03/2021 09:47:35,9.06
27/03/2021 09:47:42,9.0
27/03/2021 09:47:48,8.94
27/03/2021 09:47:52,8.88
27/03/2021 09:47:55,8.82
27/03/2021 09:48:01,8.76
27/03/2021 09:48:05,8.7
27/03/2021 09:48:07,8.64
27/03/2021 09:48:14,8.58
27/03/2021 09:48:21,8.52
27/03/2021 09:48:28,8.46
27/03/2021 09:48:30,8.4
27/03/2021 09:48:38,8.34
27/03/2021 09:48:39,8.28
27/03/2021 09:48:45,8.22
27/03/2021 09:48:52,8.16
27/03/2021 09:48:56,8.1
27/03/2021 09:48:58,8.04
27/03/2021 09:49:05,7.98
27/03/2021 09:49:06,7.92
27/03/2021 09:49:12,7.86
27/03/2021 09:49:19,7.8
27/03/2021 09:49:21,7.74
27/03/2021 09:49:27,7.68
27/03/2021 09:49:30,7.62
27/03/2021 09:49:36,7.56
27/03/2021 09:49:43,7.5
27/03/2021 09:49:44,7.44
27/03/2021 09:49:51,7.38
27/03/2021 09:49:53,7.32
27/03/2021 09:50:00,7.26
27/03/2021 09:50:01,7.2
27/03/2021 09:50:03,7.14
27/03/2021 09:50:08,7.08
27/03/2021 09:50:09,7.02
27/03/2021 09:50:12,6.96
27/03/2021 09:50:14,6.9
27/03/2021 09:50:17,6.84
27/03/2021 09:50:23,6.78
27/03/2021 09:50:25,6.72
27/03/2021 09:50:28,6.66
27/03/2021 09:50:30,6.6
27/03/2021 09:50:33,6.54
27/03/2021 09:50:36,6.48
27/03/2021 09:50:42,6.42
27/03/2021 09:50:48,6.36
27/03/2021 09:50:53,6.3
27/03/2021 09:51:00,6.24
27/03/2021 09:51:02,6.18
27/03/2021 09:51:09,6.12
27/03/2021 09:51:12,6.06
27/03/2021 09:51:19,6.0
27/03/2021 09:51:21,5.94
27/03/2021 09:51:28,5.88
27/03/2021 09:51:30,5.82
27/03/2021 09:51:37,5.76
27/03/2021 09:51:39,5.7
27/03/2021 09:51:46,5.64
27/03/2021 09:51:47,5.58
27/03/2021 09:51:54,5.52
27/03/2021 09:51:58,5.46
27/03/2021 09:52:05,5.4
27/03/2021 09:52:06,5.34
27/03/2021 09:52:13,5.28
27/03/2021 09:52:15,5.22
27/03/2021 09:52:21,5.16
27/03/2021 09:52:23,5.1
27/03/2021 09:52:26,5.04
27/03/2021 09:52:28,4.98
27/03/2021 09:52:30,4.92
27/03/2021 09:52:33,4.86
27/03/2021 09:52:36,4.8
27/03/2021 09:52:39,4.74
27/03/2021 09:52:40,4.68
27/03/2021 09:52:48,4.62
27/03/2021 09:52:54,4.56
27/03/2021 09:52:59,4.5
27/03/2021 09:53:00,4.44
27/03/2021 09:53:01,4.38
27/03/2021 09:53:02,4.32
27/03/2021 09:53:05,4.26
27/03/2021 09:53:07,4.2
27/03/2021 09:53:09,4.14
27/03/2021 09:53:13,4.08
27/03/2021 09:53:15,4.02
27/03/2021 09:53:17,3.96
27/03/2021 09:53:21,3.9
27/03/2021 09:53:23,3.84
27/03/2021 09:53:29,3.78
27/03/2021 09:53:32,3.72
27/03/2021 09:53:38,3.66
27/03/2021 09:53:40,3.6
27/03/2021 09:53:47,3.54
27/03/2021 09:53:51,3.48
27/03/2021 09:53:54,3.42
27/03/2021 09:53:56,3.36
27/03/2021 09:53:58,3.3
27/03/2021 09:54:00,3.24
27/03/2021 09:54:07,3.18
27/03/2021 09:54:10,3.12
27/03/2021 09:54:17,3.06
27/03/2021 09:54:19,3.0
27/03/2021 09:54:25,2.94
27/03/2021 09:54:28,2.88
27/03/2021 09:54:34,2.82
27/03/2021 09:54:37,2.76
27/03/2021 09:54:44,2.7
27/03/2021 09:54:45,2.64
27/03/2021 09:54:49,2.58
27/03/2021 09:54:53,2.52
27/03/2021 09:54:54,2.46
27/03/2021 09:54:56,2.4
27/03/2021 09:54:58,2.34
27/03/2021 09:55:03,2.28
27/03/2021 09:55:10,2.22
27/03/2021 09:55:11,2.16
27/03/2021 09:55:14,2.1
27/03/2021 09:55:18,2.04
27/03/2021 09:55:23,1.98
27/03/2021 09:55:25,1.92
27/03/2021 09:55:27,1.86
27/03/2021 09:55:29,1.8
27/03/2021 09:55:32,1.74
27/03/2021 09:55:33,1.68
27/03/2021 09:55:36,1.62
27/03/2021 09:55:41,1.56
27/03/2021 09:55:46,1.5
27/03/2021 09:55:51,1.44
27/03/2021 09:55:56,1.38
27/03/2021 09:55:57,1.32
27/03/2021 09:55:58,1.26
27/03/2021 09:56:03,1.2
27/03/2021 09:56:04,1.14
27/03/2021 09:56:05,1.08
27/03/2021 09:56:06,1.02
27/03/2021 09:56:13,0.96
27/03/2021 09:56:14,0.9
27/03/2021 09:56:18,0.84
27/03/2021 09:56:24,0.78
27/03/2021 09:56:26,0.72
27/03/2021 09:56:33,0.66
27/03/2021 09:56:39,0.6
27/03/2021 09:56:42,0.54
27/03/2021 09:56:49,0.48
27/03/2021 09:56:52,0.42
27/03/2021 09:56:58,0.36
27/03/2021 09:57:00,0.3
27/03/2021 09:57:06,0.24
27/03/2021 09:57:11,0.18
27/03/2021 09:57:18,0.12
27/03/2021 09:57:23,0.06
27/03/2021 09:57:27,0.0
