time,PM2.5
27/03/2021 09:33:56,10.0
27/03/2021 09:34:05,9.8
27/03/2021 09:34:06,10.23
27/03/2021 09:34:11,10.45
27/03/2021 09:34:12,10.73
27/03/2021 09:34:17,10.95
27/03/2021 09:34:21,11.25
27/03/2021 09:34:25,11.68
27/03/2021 09:34:26,11.19
27/03/2021 09:34:33,11.05
27/03/2021 09:34:34,10.9
27/03/2021 09:34:39,11.01
27/03/2021 09:34:46,11.28
27/03/2021 09:34:48,11.74
27/03/2021 09:34:53,11.27
27/03/2021 09:34:59,10.91
27/03/2021 09:35:02,10.45
27/03/2021 09:35:05,10.18
27/03/2021 09:35:10,9.87
27/03/2021 09:35:13,9.49
27/03/2021 09:35:20,9.07
27/03/2021 09:35:28,8.89
27/03/2021 09:35:29,9.14
27/03/2021 09:35:30,9.33
27/03/2021 09:35:35,9.72
27/03/2021 09:35:42,10.17
27/03/2021 09:35:49,10.39
27/03/2021 09:35:56,10.52
27/03/2021 09:35:59,10.8
27/03/2021 09:36:01,11.21
27/03/2021 09:36:02,10.95
27/03/2021 09:36:03,10.51
27/03/2021 09:36:05,10.01
27/03/2021 09:36:08,9.6
27/03/2021 09:36:09,9.35
27/03/2021 09:36:11,8.95
27/03/2021 09:36:13,9.34
27/03/2021 09:36:14,9.72
27/03/2021 09:36:16,9.4
27/03/2021 09:36:18,9.1
27/03/2021 09:36:21,8.61
27/03/2021 09:36:22,8.42
27/03/2021 09:36:25,8.67
27/03/2021 09:36:32,8.98
27/03/2021 09:36:39,8.82
27/03/2021 09:36:44,8.4
27/03/2021 09:36:49,7.95
27/03/2021 09:36:51,8.18
27/03/2021 09:36:52,8.59
27/03/2021 09:46:48,8.76
27/03/2021 09:46:54,8.58
27/03/2021 09:46:58,8.27
27/03/2021 09:47:01,8.51
27/03/2021 09:47:03,8.12
27/03/2021 09:47:04,7.66
27/03/2021 09:47:05,7.55
27/03/2021 09:47:08,7.92
27/03/2021 09:47:09,7.42
27/03/2021 09:47:11,7.1
27/03/2021 09:47:12,6.85
27/03/2021 09:47:15,6.97
27/03/2021 09:47:18,7.32
27/03/2021 09:47:20,6.9
27/03/2021 09:47:21,7.31
27/03/2021 09:47:24,7.77
27/03/2021 09:47:28,7.36
27/03/2021 09:47:34,7.5
27/03/2021 09:47:35,7.04
27/03/2021 09:47:42,6.85
27/03/2021 09:47:48,7.02
27/03/2021 09:47:52,7.47
27/03/2021 09:47:55,7.63
27/03/2021 09:48:01,7.99
27/03/2021 09:48:05,7.53
27/03/2021 09:48:07,7.08
27/03/2021 09:48:14,6.64
27/03/2021 09:48:21,6.5
27/03/2021 09:48:28,6.09
27/03/2021 09:48:30,6.45
27/03/2021 09:48:38,6.24
27/03/2021 09:48:39,6.7
27/03/2021 09:48:45,6.93
27/03/2021 09:48:52,7.11
27/03/2021 09:48:56,7.37
27/03/2021 09:48:58,7.24
27/03/2021 09:49:05,6.89
27/03/2021 09:49:06,6.57
27/03/2021 09:49:12,6.3
27/03/2021 09:49:19,6.52
27/03/2021 09:49:21,6.76
27/03/2021 09:49:27,7.08
27/03/2021 09:49:30,7.22
27/03/2021 09:49:36,7.36
27/03/2021 09:49:43,7.5
27/03/2021 09:49:44,7.31
27/03/2021 09:49:51,7.76
27/03/2021 09:49:53,8.19
27/03/2021 09:50:00,8.58
27/03/2021 09:50:01,8.87
27/03/2021 09:50:03,8.99
27/03/2021 09:50:08,9.31
27/03/2021 09:50:09,9.79
27/03/2021 09:50:12,10.04
27/03/2021 09:50:14,10.43
27/03/2021 09:50:17,10.85
27/03/2021 09:50:23,11.33
27/03/2021 09:50:25,11.83
27/03/2021 09:50:28,12.0
27/03/2021 09:50:30,12.0
27/03/2021 09:50:33,12.0
27/03/2021 09:50:36,12.0
27/03/2021 09:50:42,12.0
27/03/2021 09:50:48,11.85
27/03/2021 09:50:53,11.45
27/03/2021 09:51:00,11.1
27/03/2021 09:51:02,10.64
27/03/2021 09:51:09,10.33
27/03/2021 09:51:12,10.07
27/03/2021 09:51:19,9.8
27/03/2021 09:51:21,9.42
27/03/2021 09:51:28,9.76
27/03/2021 09:51:30,10.09
27/03/2021 09:51:37,10.33
27/03/2021 09:51:39,10.07
27/03/2021 09:51:46,9.59
27/03/2021 09:51:47,9.49
27/03/2021 09:51:54,9.21
27/03/2021 09:51:58,8.98
27/03/2021 09:52:05,8.66
27/03/2021 09:52:06,8.41
27/03/2021 09:52:13,7.95
27/03/2021 09:52:15,7.58
27/03/2021 09:52:21,7.94
27/03/2021 09:52:23,8.32
27/03/2021 09:52:26,8.15
27/03/2021 09:52:28,7.92
27/03/2021 09:52:30,7.48
27/03/2021 09:52:33,7.27
27/03/2021 09:52:36,7.1
27/03/2021 09:52:39,6.7
27/03/2021 09:52:40,6.35
27/03/2021 09:52:48,5.97
27/03/2021 09:52:54,6.09
27/03/2021 09:52:59,5.9
27/03/2021 09:53:00,6.01
27/03/2021 09:53:01,5.54
27/03/2021 09:53:02,5.83
27/03/2021 09:53:05,6.1
27/03/2021 09:53:07,6.21
27/03/2021 09:53:09,5.9
27/03/2021 09:53:13,5.46
27/03/2021 09:53:15,5.83
27/03/2021 09:53:17,6.03
27/03/2021 09:53:21,6.45
27/03/2021 09:53:23,6.9
27/03/2021 09:53:29,7.28
27/03/2021 09:53:32,6.84
27/03/2021 09:53:38,6.38
27/03/2021 09:53:40,6.5
27/03/2021 09:53:47,6.89
27/03/2021 09:53:51,7.13
27/03/2021 09:53:54,6.74
27/03/2021 09:53:56,6.93
27/03/2021 09:53:58,7.28
27/03/2021 09:54:00,6.78
27/03/2021 09:54:07,6.48
27/03/2021 09:54:10,6.59
27/03/2021 09:54:17,7.08
27/03/2021 09:54:19,7.56
27/03/2021 09:54:25,7.21
27/03/2021 09:54:28,6.74
27/03/2021 09:54:34,6.24
27/03/2021 09:54:37,5.82
27/03/2021 09:54:44,6.24
27/03/2021 09:54:45,6.57
27/03/2021 09:54:49,6.68
27/03/2021 09:54:53,6.52
27/03/2021 09:54:54,6.09
27/03/2021 09:54:56,5.95
27/03/2021 09:54:58,5.57
27/03/2021 09:55:03,5.28
27/03/2021 09:55:10,5.63
27/03/2021 09:55:11,5.85
27/03/2021 09:55:14,6.28
27/03/2021 09:55:18,5.9
27/03/2021 09:55:23,6.17
27/03/2021 09:55:25,5.92
27/03/2021 09:55:27,5.7
27/03/2021 09:55:29,5.43
27/03/2021 09:55:32,5.07
27/03/2021 09:55:33,4.77
27/03/2021 09:55:36,4.93
27/03/2021 09:55:41,5.34
27/03/2021 09:55:46,5.06
27/03/2021 09:55:51,4.84
27/03/2021 09:55:56,4.57
27/03/2021 09:55:57,4.37
27/03/2021 09:55:58,4.19
27/03/2021 09:56:03,3.7
27/03/2021 09:56:04,3.48
27/03/2021 09:56:05,3.35
27/03/2021 09:56:06,3.21
27/03/2021 09:56:13,3.04
27/03/2021 09:56:14,2.91
27/03/2021 09:56:18,3.06
27/03/2021 09:56:24,3.31
27/03/2021 09:56:26,3.2
27/03/2021 09:56:33,3.0
27/03/2021 09:56:39,2.51
27/03/2021 09:56:42,2.15
27/03/2021 09:56:49,2.01
27/03/2021 09:56:52,1.76
27/03/2021 09:56:58,2.24
27/03/2021 09:57:00,2.64
27/03/2021 09:57:06,2.87
27/03/2021 09:57:11,3.07
27/03/2021 09:57:18,3.34
27/03/2021 09:57:23,3.82
27/03/2021 09:57:27,4.3
27/03/2021 09:57:29,4.61
27/03/2021 09:57:31,4.86
27/03/2021 09:57:32,5.3
27/03/2021 09:57:37,5.69
27/03/2021 09:57:41,5.5
27/03/2021 09:57:46,5.67
27/03/2021 09:57:51,5.18
27/03/2021 09:57:53,4.76
27/03/2021 09:58:00,4.49
27/03/2021 09:58:01,4.04
27/03/2021 09:58:06,3.72
27/03/2021 09:58:07,3.47
27/03/2021 09:58:11,3.6
27/03/2021 09:58:14,3.77
27/03/2021 09:58:20,3.95
27/03/2021 09:58:24,4.11
27/03/2021 09:58:26,3.88
27/03/2021 09:58:33,4.36
27/03/2021 09:58:34,3.89
27/03/2021 09:58:39,4.23
27/03/2021 09:58:43,3.87
27/03/2021 09:58:49,3.51
27/03/2021 09:58:50,3.63
27/03/2021 09:58:57,3.28
27/03/2021 09:59:00,2.89
27/03/2021 09:59:07,2.41
27/03/2021 09:59:09,2.26
27/03/2021 09:59:16,2.37
27/03/2021 09:59:19,2.55
27/03/2021 09:59:25,2.95
27/03/2021 09:59:26,3.38
27/03/2021 09:59:32,3.67
27/03/2021 09:59:37,3.83
27/03/2021 09:59:40,3.57
27/03/2021 09:59:46,3.27
27/03/2021 09:59:48,3.73
27/03/2021 09:59:54,4.01
27/03/2021 09:59:59,3.58
27/03/2021 10:00:05,3.99
27/03/2021 10:00:08,4.26
27/03/2021 10:00:14,4.04
27/03/2021 10:00:18,3.55
27/03/2021 10:00:24,4.03
27/03/2021 10:00:28,4.24
27/03/2021 10:00:35,4.7
27/03/2021 10:00:39,5.1
27/03/2021 10:00:44,5.42
27/03/2021 10:00:45,5.71
27/03/2021 10:00:51,6.0
27/03/2021 10:00:55,6.26
27/03/2021 10:00:58,6.55
27/03/2021 10:01:00,6.12
27/03/2021 10:01:01,5.78
27/03/2021 10:01:02,5.46
27/03/2021 10:01:04,5.12
27/03/2021 10:01:06,4.67
27/03/2021 10:01:08,4.45
27/03/2021 10:01:09,4.82
27/03/2021 10:01:11,5.08
27/03/2021 10:01:12,5.46
27/03/2021 10:01:14,5.61
27/03/2021 10:01:16,5.87
27/03/2021 10:01:22,6.05
27/03/2021 10:01:25,6.5
27/03/2021 10:01:30,6.67
27/03/2021 10:01:32,7.14
