time,PM2.5
03/04/2021 10:12:43,9.851
03/04/2021 10:12:45,9.91
03/04/2021 10:12:47,9.97
03/04/2021 10:12:50,10.03
03/04/2021 10:12:51,10.09
03/04/2021 10:12:57,10.149
03/04/2021 10:12:59,10.209
03/04/2021 10:13:00,10.269
03/04/2021 10:13:04,10.328
03/04/2021 10:13:05,10.388
03/04/2021 10:13:09,10.448
03/04/2021 10:13:14,10.507
03/04/2021 10:13:16,10.567
03/04/2021 10:13:22,10.627
03/04/2021 10:13:26,10.687
03/04/2021 10:13:32,10.746
03/04/2021 10:13:34,10.806
03/04/2021 10:13:38,10.866
03/04/2021 10:13:49,10.925
03/04/2021 10:13:52,10.985
03/04/2021 10:13:54,11.045
03/04/2021 10:13:56,11.104
03/04/2021 10:14:00,11.164
03/04/2021 10:14:07,11.224
03/04/2021 10:14:14,11.284
03/04/2021 10:14:20,11.343
03/04/2021 10:14:24,11.403
03/04/2021 10:14:25,11.463
03/04/2021 10:14:26,11.522
03/04/2021 10:14:30,11.582
03/04/2021 10:14:34,11.642
03/04/2021 10:14:36,11.701
03/04/2021 10:14:43,11.761
03/04/2021 10:14:47,11.821
03/04/2021 10:14:53,11.881
03/04/2021 10:15:00,11.94
03/04/2021 10:15:07,12.0
03/04/2021 10:15:14,11.94
03/04/2021 10:15:15,11.88
03/04/2021 10:15:20,11.82
03/04/2021 10:15:22,11.76
03/04/2021 10:15:26,11.7
03/04/2021 10:15:28,11.64
03/04/2021 10:15:29,11.58
03/04/2021 10:15:30,11.52
03/04/2021 10:15:32,11.46
03/04/2021 10:15:36,11.4
03/04/2021 10:15:42,11.34
03/04/2021 10:15:49,11.28
03/04/2021 10:15:50,11.22
03/04/2021 10:15:58,11.16
03/04/2021 10:15:59,11.1
03/04/2021 10:16:03,11.04
03/04/2021 10:16:07,10.98
03/04/2021 10:16:10,10.92
03/04/2021 10:16:14,10.86
03/04/2021 10:16:16,10.8
03/04/2021 10:16:23,10.74
03/04/2021 10:16:29,10.68
03/04/2021 10:16:31,10.62
03/04/2021 10:16:33,10.56
03/04/2021 10:16:40,10.5
03/04/2021 10:16:45,10.44
03/04/2021 10:16:49,10.38
03/04/2021 10:16:53,10.32
03/04/2021 10:16:59,10.26
03/04/2021 10:17:01,10.2
03/04/2021 10:17:07,10.14
03/04/2021 10:17:10,10.08
03/04/2021 10:17:12,10.02
03/04/2021 10:17:14,9.96
03/04/2021 10:17:21,9.9
03/04/2021 10:17:26,9.84
03/04/2021 10:17:30,9.78
03/04/2021 10:17:36,9.72
03/04/2021 10:17:41,9.66
03/04/2021 10:17:45,9.6
03/04/2021 10:17:46,9.54
03/04/2021 10:17:48,9.48
03/04/2021 10:18:04,9.42
03/04/2021 10:18:11,9.36
03/04/2021 10:18:12,9.3
03/04/2021 10:18:14,9.24
03/04/2021 10:18:21,9.18
03/04/2021 10:18:22,9.12
03/04/2021 10:18:25,9.06
03/04/2021 10:18:27,9.0
03/04/2021 10:18:28,8.94
03/04/2021 10:18:35,8.88
03/04/2021 10:18:38,8.82
03/04/2021 10:18:39,8.76
03/04/2021 10:18:44,8.7
03/04/2021 10:18:50,8.64
03/04/2021 10:18:57,8.58
03/04/2021 10:18:58,8.52
03/04/2021 10:19:01,8.46
03/04/2021 10:19:08,8.4
03/04/2021 10:19:12,8.34
03/04/2021 10:19:19,8.28
03/04/2021 10:19:21,8.22
03/04/2021 10:19:28,8.16
03/04/2021 10:19:34,8.1
03/04/2021 10:19:37,8.04
03/04/2021 10:19:40,7.98
03/04/2021 10:19:47,7.92
03/04/2021 10:19:54,7.86
03/04/2021 10:19:55,7.8
03/04/2021 10:20:03,7.74
03/04/2021 10:20:05,7.68
03/04/2021 10:20:12,7.62
03/04/2021 10:20:13,7.56
03/04/2021 10:20:18,7.5
03/04/2021 10:20:20,7.44
03/04/2021 10:20:21,7.38
03/04/2021 10:20:27,7.32
03/04/2021 10:20:32,7.26
03/04/2021 10:20:39,7.2
03/04/2021 10:20:40,7.14
03/04/2021 10:20:47,7.08
03/04/2021 10:20:58,7.02
03/04/2021 10:21:06,6.96
03/04/2021 10:21:09,6.9
03/04/2021 10:21:11,6.84
03/04/2021 10:21:14,6.78
03/04/2021 10:21:19,6.72
03/04/2021 10:21:25,6.66
03/04/2021 10:21:28,6.6
03/04/2021 10:21:33,6.54
03/04/2021 10:21:36,6.48
03/04/2021 10:21:39,6.42
03/04/2021 10:21:45,6.36
03/04/2021 10:21:48,6.3
03/04/2021 10:21:52,6.24
03/04/2021 10:21:55,6.18
03/04/2021 10:21:58,6.12
03/04/2021 10:22:05,6.06
03/04/2021 10:22:09,6.0
03/04/2021 10:22:13,5.94
03/04/2021 10:22:18,5.88
03/04/2021 10:22:25,5.82
03/04/2021 10:22:28,5.76
03/04/2021 10:22:34,5.7
03/04/2021 10:22:38,5.64
03/04/2021 10:22:43,5.58
03/04/2021 10:22:47,5.52
03/04/2021 10:22:50,5.46
03/04/2021 10:22:56,5.4
03/04/2021 10:22:58,5.34
03/04/2021 10:22:59,5.28
03/04/2021 10:23:00,5.22
03/04/2021 10:23:04,5.16
03/04/2021 10:23:10,5.1
03/04/2021 10:23:17,5.04
03/04/2021 10:23:18,4.98
03/04/2021 10:23:21,4.92
03/04/2021 10:23:23,4.86
03/04/2021 10:23:24,4.8
03/04/2021 10:23:27,4.74
03/04/2021 10:23:29,4.68
03/04/2021 10:23:36,4.62
03/04/2021 10:23:38,4.56
03/04/2021 10:23:43,4.5
03/04/2021 10:23:44,4.44
03/04/2021 10:23:50,4.38
03/04/2021 10:23:58,4.32
03/04/2021 10:24:03,4.26
03/04/2021 10:24:08,4.2
03/04/2021 10:24:09,4.14
03/04/2021 10:24:12,4.08
03/04/2021 10:24:14,4.02
03/04/2021 10:24:15,3.96
03/04/2021 10:24:17,3.9
03/04/2021 10:24:20,3.84
03/04/2021 10:24:25,3.78
03/04/2021 10:24:26,3.72
03/04/2021 10:24:32,3.66
03/04/2021 10:24:34,3.6
03/04/2021 10:24:37,3.54
03/04/2021 10:24:41,3.48
03/04/2021 10:24:43,3.42
03/04/2021 10:24:45,3.36
03/04/2021 10:24:48,3.3
03/04/2021 10:24:50,3.24
03/04/2021 10:24:54,3.18
03/04/2021 10:24:58,3.12
03/04/2021 10:25:01,3.06
03/04/2021 10:25:08,3.0
03/04/2021 10:25:15,2.94
03/04/2021 10:25:17,2.88
03/04/2021 10:25:22,2.82
03/04/2021 10:25:28,2.76
03/04/2021 10:25:30,2.7
03/04/2021 10:25:34,2.64
03/04/2021 10:25:35,2.58
03/04/2021 10:25:40,2.52
03/04/2021 10:25:42,2.46
03/04/2021 10:25:46,2.4
03/04/2021 10:25:48,2.34
03/04/2021 10:25:53,2.28
03/04/2021 10:25:55,2.22
03/04/2021 10:26:01,2.16
03/04/2021 10:26:03,2.1
03/04/2021 10:26:09,2.04
03/04/2021 10:26:15,1.98
03/04/2021 10:26:16,1.92
03/04/2021 10:26:19,1.86
03/04/2021 10:26:21,1.8
03/04/2021 10:26:23,1.74
03/04/2021 10:26:29,1.68
03/04/2021 10:26:31,1.62
03/04/2021 10:26:33,1.56
03/04/2021 10:26:36,1.5
03/04/2021 10:26:38,1.44
03/04/2021 10:26:41,1.38
03/04/2021 10:26:44,1.32
03/04/2021 10:26:45,1.26
03/04/2021 10:26:46,1.2
03/04/2021 10:26:49,1.14
03/04/2021 10:26:51,1.08
03/04/2021 10:26:52,1.02
03/04/2021 10:26:54,0.96
03/04/2021 10:26:56,0.9
03/04/2021 10:26:58,0.84
03/04/2021 10:27:01,0.78
03/04/2021 10:27:05,0.72
03/04/2021 10:27:12,0.66
03/04/2021 10:27:17,0.6
03/04/2021 10:27:22,0.54
03/04/2021 10:27:27,0.48
03/04/2021 10:27:32,0.42
03/04/2021 10:27:37,0.36
03/04/2021 10:27:38,0.3
03/04/2021 10:27:44,0.24
03/04/2021 10:27:47,0.18
03/04/2021 10:27:52,0.12
03/04/2021 10:27:57,0.06
03/04/2021 10:28:02,0.0
