time,PM2.5
2024-02-21 16:44:08,1.63
2024-02-21 16:44:11,1.25
2024-02-21 16:44:14,1.14
2024-02-21 16:44:17,0.87
2024-02-21 16:44:22,0.53
2024-02-21 16:44:23,0.88
2024-02-21 16:44:26,0.7
2024-02-21 16:44:28,0.41
2024-02-21 16:44:34,0.84
2024-02-21 16:44:39,1.33
2024-02-21 16:44:42,1.47
2024-02-21 16:44:44,1.78
2024-02-21 16:44:51,1.94
2024-02-21 16:44:52,1.48
2024-02-21 16:44:55,0.99
2024-02-21 16:45:02,0.87
2024-02-21 16:45:04,0.51
2024-02-21 16:45:08,0.07
2024-02-21 16:45:10,0.0
2024-02-21 16:45:12,0.0
2024-02-21 16:45:16,0.38
2024-02-21 16:45:21,0.49
2024-02-21 16:45:24,0.13
2024-02-21 16:45:26,0.54
2024-02-21 16:45:27,0.11
2024-02-21 16:45:32,0.0
2024-02-21 16:45:39,0.14
2024-02-21 16:45:40,0.34
2024-02-21 16:45:44,0.13
2024-02-21 16:45:46,0.35
2024-02-21 16:45:47,0.59
2024-02-21 16:45:54,0.89
2024-02-21 16:45:56,0.46
2024-02-21 16:46:03,0.64
2024-02-21 16:46:05,0.98
2024-02-21 16:46:13,1.23
2024-02-21 16:46:15,1.71
2024-02-21 16:46:17,2.03
2024-02-21 16:46:19,2.42
2024-02-21 16:46:26,2.7
2024-02-21 16:46:28,3.08
2024-02-21 16:46:36,3.19
2024-02-21 16:46:42,3.65
2024-02-21 16:46:48,4.09
2024-02-21 16:46:51,3.7
2024-02-21 16:46:58,3.46
2024-02-21 16:47:02,3.84
2024-02-21 16:47:05,4.2
2024-02-21 16:47:06,4.65
2024-02-21 16:47:14,4.19
2024-02-21 16:47:22,3.88
2024-02-21 16:47:28,3.72
2024-02-21 16:47:32,3.29
2024-02-21 16:47:38,2.81
2024-02-21 16:47:41,2.64
2024-02-21 16:47:49,2.48
2024-02-21 16:47:57,2.0
2024-02-21 16:48:04,1.66
2024-02-21 16:48:06,2.11
2024-02-21 16:48:13,2.51
2024-02-21 16:48:16,2.7
2024-02-21 16:48:23,2.87
2024-02-21 16:48:25,3.28
2024-02-21 16:48:27,3.4
2024-02-21 16:48:28,3.09
2024-02-21 16:48:29,3.41
2024-02-21 16:48:36,2.92
2024-02-21 16:48:38,3.22
2024-02-21 16:48:45,3.65
2024-02-21 16:48:48,3.34
2024-02-21 16:48:56,2.92
2024-02-21 16:48:59,2.65
2024-02-21 16:49:06,2.53
2024-02-21 16:49:07,2.96
2024-02-21 16:49:15,3.07
2024-02-21 16:49:16,3.2
2024-02-21 16:49:24,2.88
2024-02-21 16:49:26,2.41
2024-02-21 16:49:34,2.78
2024-02-21 16:49:35,3.26
2024-02-21 16:49:43,3.41
2024-02-21 16:49:46,3.69
2024-02-21 16:49:53,3.82
2024-02-21 16:49:54,3.34
2024-02-21 16:49:55,2.96
2024-02-21 16:50:03,2.77
2024-02-21 16:50:08,2.27
2024-02-21 16:50:15,2.76
2024-02-21 16:50:19,2.56
2024-02-21 16:50:21,2.7
2024-02-21 16:50:23,2.85
2024-02-21 16:50:28,3.34
2024-02-21 16:50:36,3.75
2024-02-21 16:50:43,4.22
2024-02-21 16:50:51,4.07
2024-02-21 16:50:52,3.87
2024-02-21 16:51:00,3.75
2024-02-21 16:51:01,3.48
2024-02-21 16:51:07,3.3
2024-02-21 16:51:15,2.97
2024-02-21 16:51:16,2.62
2024-02-21 16:51:17,2.31
2024-02-21 16:51:20,2.15
2024-02-21 16:51:22,1.77
2024-02-21 16:51:23,2.06
2024-02-21 16:51:27,2.18
2024-02-21 16:51:35,2.29
2024-02-21 16:51:36,2.67
2024-02-21 16:51:43,3.05
2024-02-21 16:51:45,2.67
2024-02-21 16:51:53,2.84
2024-02-21 16:51:57,3.28
2024-02-21 16:52:04,2.9
2024-02-21 16:52:07,2.44
2024-02-21 16:52:11,2.31
2024-02-21 16:52:12,2.77
2024-02-21 16:52:18,2.93
2024-02-21 16:52:20,2.58
2024-02-21 16:52:28,2.24
2024-02-21 16:52:36,1.98
2024-02-21 16:52:44,2.25
2024-02-21 16:52:45,2.68
2024-02-21 16:52:49,2.88
2024-02-21 16:52:57,3.08
2024-02-21 16:52:58,2.59
2024-02-21 16:53:06,2.26
2024-02-21 16:53:10,2.61
2024-02-21 16:53:18,2.8
2024-02-21 16:53:21,2.92
2024-02-21 16:53:29,3.17
2024-02-21 16:53:36,3.36
2024-02-21 16:53:39,3.2
2024-02-21 16:53:40,2.9
2024-02-21 16:53:48,2.63
2024-02-21 16:53:50,2.43
2024-02-21 16:53:56,2.18
2024-02-21 16:54:00,2.03
2024-02-21 16:54:09,1.64
2024-02-21 16:54:11,1.76
2024-02-21 16:54:19,2.23
2024-02-21 16:54:20,2.57
2024-02-21 16:54:28,2.72
2024-02-21 16:54:31,3.11
2024-02-21 16:54:39,2.8
2024-02-21 16:54:40,2.42
2024-02-21 16:54:48,1.97
2024-02-21 16:54:51,1.7
2024-02-21 16:55:00,1.27
2024-02-21 16:55:03,0.96
2024-02-21 16:55:11,0.62
2024-02-21 16:55:14,0.81
2024-02-21 16:55:23,0.34
2024-02-21 16:55:25,0.13
2024-02-21 16:55:28,0.5
2024-02-21 16:55:30,0.91
2024-02-21 16:55:36,0.51
2024-02-21 16:55:39,0.24
2024-02-21 16:55:46,0.12
2024-02-21 16:55:48,0.49
2024-02-21 16:55:55,0.75
2024-02-21 16:55:56,0.59
2024-02-21 16:56:03,0.14
2024-02-21 16:56:04,0.55
2024-02-21 16:56:09,0.13
2024-02-21 16:56:15,0.0
2024-02-21 16:56:24,0.29
2024-02-21 16:56:27,0.46
2024-02-21 16:56:30,0.27
2024-02-21 16:56:38,0.0
2024-02-21 16:56:39,0.0
2024-02-21 16:56:40,0.22
2024-02-21 16:56:41,0.36
2024-02-21 16:56:43,0.69
2024-02-21 16:56:51,1.12
2024-02-21 16:56:59,1.01
2024-02-21 16:57:03,0.9
2024-02-21 16:57:08,0.62
2024-02-21 16:57:16,0.4
2024-02-21 16:57:23,0.01
2024-02-21 16:57:26,0.0
2024-02-21 16:57:28,0.25
2024-02-21 16:57:31,0.74
2024-02-21 16:57:34,0.44
2024-02-21 16:57:37,0.64
2024-02-21 16:57:43,0.29
2024-02-21 16:57:49,0.04
2024-02-21 16:57:51,0.0
2024-02-21 16:57:53,0.0
2024-02-21 16:57:54,0.0
2024-02-21 16:57:55,0.0
2024-02-21 16:58:02,0.24
2024-02-21 16:58:10,0.42
2024-02-21 16:58:11,0.64
2024-02-21 16:58:15,1.11
2024-02-21 16:58:16,0.67
2024-02-21 16:58:20,0.47
2024-02-21 16:58:22,0.35
2024-02-21 16:58:29,0.62
2024-02-21 16:58:31,0.15
2024-02-21 16:58:37,0.0
2024-02-21 16:58:44,0.39
2024-02-21 16:58:46,0.22
2024-02-21 16:58:50,0.0
2024-02-21 16:58:54,0.0
2024-02-21 16:59:02,0.47
2024-02-21 16:59:10,0.67
2024-02-21 16:59:12,1.09
2024-02-21 16:59:18,1.58
2024-02-21 16:59:21,2.02
2024-02-21 16:59:29,2.14
2024-02-21 16:59:32,2.33
2024-02-21 16:59:40,2.57
2024-02-21 16:59:45,3.04
2024-02-21 16:59:53,3.3
2024-02-21 16:59:55,3.63
2024-02-21 17:00:01,4.01
2024-02-21 17:00:03,4.43
2024-02-21 17:00:11,4.92
2024-02-21 17:00:12,5.04
2024-02-21 17:00:19,5.2
2024-02-21 17:00:20,4.96
2024-02-21 17:00:27,4.52
2024-02-21 17:00:29,4.27
2024-02-21 17:00:36,4.68
2024-02-21 17:00:41,4.9
2024-02-21 17:00:48,5.02
2024-02-21 17:00:51,4.73
2024-02-21 17:00:58,4.5
2024-02-21 17:00:59,4.19
2024-02-21 17:01:07,3.7
2024-02-21 17:01:11,3.32
2024-02-21 17:01:18,2.99
2024-02-21 17:01:19,3.34
2024-02-21 17:01:22,3.58
2024-02-21 17:01:29,3.15
2024-02-21 17:01:32,2.84
2024-02-21 17:01:40,3.13
2024-02-21 17:01:48,2.86
2024-02-21 17:01:56,2.65
2024-02-21 17:02:03,2.79
2024-02-21 17:02:10,2.62
2024-02-21 17:02:16,2.81
2024-02-21 17:02:19,2.99
2024-02-21 17:02:27,3.25
2024-02-21 17:02:28,3.05
2024-02-21 17:02:36,2.56
2024-02-21 17:02:43,2.17
2024-02-21 17:02:45,2.53
2024-02-21 17:02:47,2.15
2024-02-21 17:02:49,2.5
2024-02-21 17:02:55,2.93
2024-02-21 17:02:56,3.19
2024-02-21 17:03:03,2.94
2024-02-21 17:03:10,2.54
2024-02-21 17:03:18,2.11
2024-02-21 17:03:21,2.28
2024-02-21 17:03:26,2.66
2024-02-21 17:03:29,3.03
2024-02-21 17:03:30,3.18
2024-02-21 17:03:35,3.5
2024-02-21 17:03:36,3.87
2024-02-21 17:03:43,4.24
2024-02-21 17:03:44,4.62
2024-02-21 17:03:47,5.08
2024-02-21 17:03:48,5.52
2024-02-21 17:03:49,5.98
2024-02-21 17:03:51,6.18
2024-02-21 17:03:52,6.59
2024-02-21 17:03:54,6.13
2024-02-21 17:04:01,6.0
2024-02-21 17:04:08,5.87
2024-02-21 17:04:10,5.69
2024-02-21 17:04:18,5.36
2024-02-21 17:04:22,4.92
2024-02-21 17:04:30,4.46
2024-02-21 17:04:33,4.32
2024-02-21 17:04:39,3.83
2024-02-21 17:04:42,3.71
2024-02-21 17:04:51,3.56
2024-02-21 17:04:54,3.29
2024-02-21 17:05:02,3.09
2024-02-21 17:05:06,3.45
2024-02-21 17:05:10,3.07
2024-02-21 17:05:13,2.96
2024-02-21 17:05:18,3.18
2024-02-21 17:05:24,3.67
2024-02-21 17:05:30,3.2
2024-02-21 17:05:37,2.85
2024-02-21 17:05:44,2.98
2024-02-21 17:05:46,3.11
2024-02-21 17:05:54,3.58
2024-02-21 17:06:03,4.03
2024-02-21 17:06:05,4.15
2024-02-21 17:06:14,4.44
2024-02-21 17:06:22,4.79
2024-02-21 17:06:23,5.06
2024-02-21 17:06:30,4.89
2024-02-21 17:06:38,4.5
2024-02-21 17:06:45,4.98
2024-02-21 17:06:53,5.29
2024-02-21 17:07:01,5.05
2024-02-21 17:07:07,4.61
2024-02-21 17:07:08,4.32
2024-02-21 17:07:09,4.03
2024-02-21 17:07:17,3.72
2024-02-21 17:07:19,3.58
2024-02-21 17:07:25,3.37
2024-02-21 17:07:28,3.07
2024-02-21 17:07:29,2.7
2024-02-21 17:07:34,2.4
2024-02-21 17:07:36,2.18
2024-02-21 17:07:39,2.62
2024-02-21 17:07:42,2.87
2024-02-21 17:07:48,3.09
2024-02-21 17:07:56,2.7
2024-02-21 17:07:58,2.45
2024-02-21 17:08:05,1.98
2024-02-21 17:08:06,1.69
2024-02-21 17:08:12,2.14
2024-02-21 17:08:18,2.26
2024-02-21 17:08:25,2.42
2024-02-21 17:08:26,2.04
2024-02-21 17:08:33,2.48
2024-02-21 17:08:35,2.84
2024-02-21 17:08:43,2.96
2024-02-21 17:08:45,3.12
2024-02-21 17:08:53,3.29
2024-02-21 17:08:58,3.73
2024-02-21 17:09:04,4.18
2024-02-21 17:09:11,4.38
2024-02-21 17:09:17,4.73
2024-02-21 17:09:23,4.34
